card_url,image_url,В ЖК,Адрес,От метро,"Цена, ₽","Цена за м², ₽",Комнат,Этаж,Этажность,Площадь,description,Количество,"Площадь, м²","Цена, млн. ₽","Цена за м², тыс. ₽"
https://vidnoye.cian.ru/sale/flat/307415474/,https://images.cdn-cian.ru/images/kvartira-vidnoe-galiny-vishnevskoy-ulica-2270532511-4.jpg,ЖК «Видный город»,"Московская область, Видное, м. Бульвар Дмитрия Донского, улица Галины Вишневской, 10к1",Транспортом,8900000.0,185417.0,,,,,"Рады предложить Вашему вниманию евро 2х- комнатную квартиру в ЖК комфорт-класса с авторской архитектурой ""Видный Город"", спроектированным одним из лучших архитекторов Максимом Атаянцем.
В квартире функциональный евро ремонт. 
Гостиная объединена с кухней, что делает пространство гостиной  больше и комфортней для проживания.
Вся мебель и техника остается будущим владельцам. Вам нужно только заехать и жить в свое удовольствие!

Территория вокруг дома благоустроена, оснащена разнообразием детских площадок и спортивных комплексов. Концепция ЖК - ""Двор без машин"".
Развитая инфраструктура, в шаговой доступности супермаркет МИРАТОРГ, КАРУСЕЛЬ. На территории ЖК магазины с фермерскими продуктами, кафе, рестораны. Напротив ЖК несколько школ и детских садов.
На территории ЖК открытые/закрытые паркинги.
В шаговой доступности от комплекса остановка общественного транспорта до метро Аннино, Бульвар Дмитрия Донского, МЦД-2 Бутово. Можно доехать за 15-20 минут.

Полная стоимость в договоре. 
Квартира в собственности более 5 лет.
Приходите на просмотр и покупайте эту уютную квартиру!

ТОРГ уместен!",,nan,8.9,185.4
https://podolsk.cian.ru/sale/flat/309290120/,https://images.cdn-cian.ru/images/2314915278-4.jpg,,"Московская область, Подольск, мкр. Красная горка, м. Бульвар Дмитрия Донского, улица Некрасова, 2",Транспортом,9950000.0,142143.0,2.0,4.0,12.0,70.0,"Арт. 78177430 Предлагается к продаже замечательная двухкомнатная квартира в современном доме . Большие и светлые комнаты  . Просторная ,уютная, современная  кухня со встроенной посудомойкой машинной. Во дворе детские площадки, большое количество мест для парковки. Рядом с домом  развитая инфраструктура ,Школа, Детские сады продуктовые магазины , аптеки, сетевые магазины, поликлиника и все, что необходимо в повседневной деятельности в пешей доступности.. Остановка общественного транспорта в 3 минутах ходьбы от дома. Удобное транспортное сообщение с Москвой и по городу на личном и общественном транспорте. Прямые автобусы до Москвы. До МЦД станции Подольск 10 минут на автобусе. Быстрый выезд без пробок на Варшавское шоссе.

Один взрослый собственник. Свободная продажа.

 Подготовлен комплект документов для сделки.

Для приобретения данной квартиры в ипотеку оформите заявку в нашем офисе. Банки партнеры Сбербанк, ВТБ, Газпромбанк, Альфа банк, Дельта Кредит. Покупая квартиру с компанией Семь Высоток, вы получаете: безопасность сделки, максимально выгодную ставку по ипотечному кредитованию, а также гарантийный сертификат юридической чистоты объекта недвижимости сроком на 3 года. Все наши сделки застрахованы.
Данный объект вы можете приобрети в ипотеку по ставке 10.5% годовых от банка ВТБ! Для получения подробной информации позвоните нашему эксперту по номеру указанному в объявлении.",,70.0,9.9,142.1
https://vidnoye.cian.ru/sale/flat/310323526/,https://images.cdn-cian.ru/images/2331061017-4.jpg,ЖК «Живописный»,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Живописный ЖК, 3",Транспортом,13404072.0,185395.0,2.0,4.0,4.0,72.3,"Продаётся 2-комнатная квартира в сданном доме (Корпус 3), срок сдачи: IV-кв. 2023, общей площадью 72.3 кв.м., на 4 этаже. Для ценителей природы и красоты всего в 2 км от МКАД в удивительно тихом и очаровательном месте расположился новый проект комфорт-класса ""Живописный"". Жилой комплекс представляет собой превосходное единство дизайна, функциональности и удобства. 
Настоящий природный оазис получил свое благозвучное название за первозданную красоту места, в котором находится. Близость архитектурных и культурных памятников дополняет образ окружающего пространства. 
Гармоничный ансамбль появится на территории 21 га. В комплексе запланирована развитая социальная и торгово-развлекательная инфраструктура. 
ЖК ""Живописный представляет собой комплекс малоэтажных (4 этажа) домов, расположенных на территории 21 га. Жителям будут доступны машино-места в подземном паркинге, объекты социальной инфраструктуры и завораживающие виды. В ближайшей перспективе - расширение местной дорожной сети и запуск новых маршрутов до ж/д станций и станций метро. 
Особую прелесть комплексу придает близость зеленых массивов. В пешей доступности находятся Бутовский лесопарк, загородный клуб ""Завидное"", имение ""Спасское"". Это располагает к приятным прогулкам и спокойному отдыху жителей комплекса. Любителям красивых исторических мест можно прогуляться по усадьбе ""Троицкое на Обитце"" конца XVIII - начала XIX веков.",,72.3,13.4,185.4
https://vidnoye.cian.ru/sale/flat/309802007/,https://images.cdn-cian.ru/images/2320957623-4.jpg,,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Боброво пгт, улица Крымская, 15",Транспортом,9200000.0,181818.0,,,,,"Номер в базе: 928306. Светлая, просторная 2-комнатная квартира в ЖК Восточное Бутово.


ДОКУМЕНТЫ:
- 1 взрослый собственник
- ДКП более 5 лет 
- Без обременений и перепланировок
- Полная стоимость в договоре 


О ДОМЕ:
Панельный, типовая серия П44Т, 2015 года постройки.
Чистый подъезд, приличные соседи, консьерж, всегда свободная парковка на территории дома.


О КВАРТИРЕ:
Квартира расположена на 2 этаже 17 этажного дома. Две изолированные комнаты. Площадь комнат 18.9кв.м и 11.4кв.метра. Просторная кухня площадью 9.8кв. метров. Санузел раздельный. Окна выходят во двор. Солнечная сторона - в квартире всегда солнечно и тепло. Лоджия застеклена. Квартира продается с мебелью.


О ЛОКАЦИИ:
Дом расположен в месте с развитой транспортной доступностью, в 2 минутах от дома находится остановка общественного транспорта. До метро Бульвар Дмитрия Донского и МЦД Бутово 15 минут на общественном транспорте. Удобный выезд Симферопольское и Расторгуевское шоссе.  До МКАДА 15 минут на машине. Благоустроенный двор, окружающий район обладает развитой инфраструктурой: школы, детские сады, поликлиника, магазины с товарами повседневного спроса, аптеки. Экология местности благоприятная, в пешей доступности находится Бутовский лесопарк. 




Звоните, готова организовать оперативный показ.




Код пользователя: 124374",,nan,9.2,181.8
https://www.cian.ru/sale/flat/312032581/,https://images.cdn-cian.ru/images/kvartira-moskva-ratnaya-ulica-2367237300-4.jpg,,"Москва, ЮЗАО, р-н Северное Бутово, м. Бульвар Дмитрия Донского, Ратная улица, 16К2",Пешком,14500000.0,284872.0,2.0,2.0,14.0,50.9,"Продается просторная квартира в хорошем состояние, в стоимость входит кухонный гарнитур, два взрослых собственника, более 5-ти лет в собственности, приватизация, в пешей доступности от метро, район с развитой инфраструктурой",,50.9,14.5,284.9
https://vidnoye.cian.ru/sale/flat/310323527/,https://images.cdn-cian.ru/images/2331061011-4.jpg,ЖК «Живописный»,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Живописный ЖК, 3",Транспортом,11300769.0,194171.0,2.0,2.0,4.0,58.2,"Продаётся 2-комнатная квартира в сданном доме (Корпус 3), срок сдачи: IV-кв. 2023, общей площадью 58.2 кв.м., на 2 этаже. Для ценителей природы и красоты всего в 2 км от МКАД в удивительно тихом и очаровательном месте расположился новый проект комфорт-класса ""Живописный"". Жилой комплекс представляет собой превосходное единство дизайна, функциональности и удобства. 
Настоящий природный оазис получил свое благозвучное название за первозданную красоту места, в котором находится. Близость архитектурных и культурных памятников дополняет образ окружающего пространства. 
Гармоничный ансамбль появится на территории 21 га. В комплексе запланирована развитая социальная и торгово-развлекательная инфраструктура. 
ЖК ""Живописный представляет собой комплекс малоэтажных (4 этажа) домов, расположенных на территории 21 га. Жителям будут доступны машино-места в подземном паркинге, объекты социальной инфраструктуры и завораживающие виды. В ближайшей перспективе - расширение местной дорожной сети и запуск новых маршрутов до ж/д станций и станций метро. 
Особую прелесть комплексу придает близость зеленых массивов. В пешей доступности находятся Бутовский лесопарк, загородный клуб ""Завидное"", имение ""Спасское"". Это располагает к приятным прогулкам и спокойному отдыху жителей комплекса. Любителям красивых исторических мест можно прогуляться по усадьбе ""Троицкое на Обитце"" конца XVIII - начала XIX веков.",,58.2,11.3,194.2
https://vidnoye.cian.ru/sale/flat/312134597/,https://images.cdn-cian.ru/images/kvartira-drozhzhino-yuzhnaya-ulica-2369515580-4.jpg,ЖК «Бутово парк 2»,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Дрожжино пгт, улица Южная, 13",Транспортом,9930000.0,169454.0,,,,,"Продается квартира уникальная по всем характеристикам:
   Видовые характреристики
•	Отличный вид из окон на две стороны света 
•	Высокий 20 этаж . 
•	Квартира распашного типа (т.е.  у Вас два вида на разные стороны света и планировка с удаленными друг от друга комнатами). 
   Площадь
•	Квартира евроформата (т.е. по своей планировке 3-х комнатаная, где две просторные комнаты в одной из которых лоджия /кабинет и большая кухня-гостиная.
   Инфраструктура
•	Развитая инфраструктура: детские сады, школы, социальные объекты, развитая транспортная доступность, дополнительные парковки, развлекательные заведения, рестораны, кафе, магазины, всё, что необходимо для комфортной жизни в современном благоустроенном районе. 
  Транспортная доступность
•	ЖК Бутово парк 2 всего в 6 км от Москвы по Варшавскому шоссе, поэтому все преимущества общественного транспорта Москвы в свободном доступе. До МЦД ""Бутово"" можно добраться на автобусе за 10 минут, до метро ""Бульвар Дмитрия Донского"" за 20 минут. Удобный выезд на Симферопольское и Варшавское шоссе, вы сможете добраться на личном или общественном транспорте примерно за 35 минут 
Дополнительная, важная информация
•	Один взрослый Собственник. Без обременений. Преференции от банка и собственника для Покупателя. Звоните!",,nan,9.9,169.5
https://vidnoye.cian.ru/sale/flat/312051012/,https://images.cdn-cian.ru/images/kvartira-drozhzhino-novoe-shosse-2367661813-4.jpg,ЖК «Бутово парк 2»,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Дрожжино пгт, шоссе Новое, 7",Транспортом,8200000.0,136667.0,2.0,25.0,25.0,60.0,"Предлагается к продаже 2-х комнатная квартира в ЖК Бутова Парк-2. Вся мебель и техника остается в квартире.
Хорошая транспортная доступность до ст.метро Аннино, Бульвар Дмитрия Донского, остановка общественного транспорта в шаговой доступности. Удобный выезд на Варшавское шоссе. 
15 минут пешком до МЦД Бутово, 25 минут пешком до ст м Скобелевская.
Рядом расположены магазины, аптеки, кафе, поликлиника .Во дворе  школа и детский сад. Локация дома позволяет обучение школьника в московской школе 1355.",,60.0,8.2,136.7
https://vidnoye.cian.ru/sale/flat/310313771/,https://images.cdn-cian.ru/images/2330858906-4.jpg,ЖК «Живописный»,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Живописный ЖК, 3",Транспортом,13552388.0,185395.0,2.0,4.0,4.0,73.1,"Продаётся 2-комнатная квартира в сданном доме (Корпус 3), срок сдачи: IV-кв. 2023, общей площадью 73.1 кв.м., на 4 этаже. Для ценителей природы и красоты всего в 2 км от МКАД в удивительно тихом и очаровательном месте расположился новый проект комфорт-класса ""Живописный"". Жилой комплекс представляет собой превосходное единство дизайна, функциональности и удобства. 
Настоящий природный оазис получил свое благозвучное название за первозданную красоту места, в котором находится. Близость архитектурных и культурных памятников дополняет образ окружающего пространства. 
Гармоничный ансамбль появится на территории 21 га. В комплексе запланирована развитая социальная и торгово-развлекательная инфраструктура. 
ЖК ""Живописный представляет собой комплекс малоэтажных (4 этажа) домов, расположенных на территории 21 га. Жителям будут доступны машино-места в подземном паркинге, объекты социальной инфраструктуры и завораживающие виды. В ближайшей перспективе - расширение местной дорожной сети и запуск новых маршрутов до ж/д станций и станций метро. 
Особую прелесть комплексу придает близость зеленых массивов. В пешей доступности находятся Бутовский лесопарк, загородный клуб ""Завидное"", имение ""Спасское"". Это располагает к приятным прогулкам и спокойному отдыху жителей комплекса. Любителям красивых исторических мест можно прогуляться по усадьбе ""Троицкое на Обитце"" конца XVIII - начала XIX веков.",,73.1,13.6,185.4
https://vidnoye.cian.ru/sale/flat/311315403/,https://images.cdn-cian.ru/images/2351814291-4.jpg,ЖК «Бутово парк 2»,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Дрожжино рп, улица Южная, 7",Транспортом,10900000.0,160767.0,2.0,9.0,15.0,67.8,"Код объекта: 1218196.
 Квартира расположена в новом быстро развивающемся  районе города, на 9-м этаже с видом во двор, уютная,светлая квартира,ждет своих новоселов!.
Площадь квартиры составляет 67,8 квадратных метров. 
В квартире две спальни, просторная гостиная объединенная с кухней. 
Квартира  формата двухкомнатная. 
Прекрасный вариант для проживание с семьей.


УДОБНАЯ И ФУНКЦИОНАЛЬНАЯ ПЛАНИРОВКА:
Комнаты изолированы 13,2 м2 и 15,1 м2
Кухня-гостиная  15 м2
Просторная прихожая 6,4 м2
Ванная комната и гостевой с/у (два туалета и душевая кабина).
В квартире остается кухня  и стеллажи в техническом помещении ,в дар новым владельцам.
Кухня: Фасады - МДФ в двух вариантах окраски матовый/глянец. Корпуса шкафов Egger. Фурнитура Blum. Столешница и фартук из бесшовного акрилового камня SAMSUNG. 
 

ТРАНСПОРТНАЯ ДОСТУПНОСТЬ :
2-3 минуты пешком до автобусной остановки;
25 минут до ст. МЦД Бутово (пешком);
15 минут до станции метро Бульвар Дмитрия Донского и Анино (транспортом);

ИНФРАСТРУКТУРА И БЛАГОУСТРОЙСТВО -
Во дворе дома детская игровая площадка, детские садики, школы, поликлиника,парковая зона, рыбалка.
В пешей доступности торговые центр, продуктовые сетевые магазины, бытовые сервисы, фитнес-центр.
современный ремонт, мебель и бытовая техника. Чисто, уютно и светло. Также доступна парковка для жильцов.
Парковка платная с личным парковочным местом и бесплатная около дома, места свободные для парковки есть всегда.

Свободная продажа, обременений нет.
Срочная продажа.",,67.8,10.9,160.8
https://vidnoye.cian.ru/sale/flat/309922834/,https://images.cdn-cian.ru/images/2333038625-4.jpg,,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Боброво пгт, улица Лесная, 26",Транспортом,5900000.0,162534.0,2.0,1.0,18.0,36.3,"Арт. 74923567. Пpодаётся уютная 2х комнатнaя кваpтирa в ЖК ""Восточное Бутово""!

ЖК ""Восточное Бутово"" расположен в 5 км от МКАД по Симферопольскому шоссе, в Ленинском районе Московской области.

Окружениe:

Вce нe oбxодимое рядoм: магазины, аптеки, супермаркeты, шкoлы и дoшколные учрежeдeния, поликлиника,Бутовский лесопарк.

Транспoртнaя доступноcть:

Дo м. Бульвар Дмитрия Донского 10 минут на авто, МЦД2 Бутово 7 минутна авто, 10 минут на общественном транспорте, м. Улица Старокачаловская 10 минут на авто.

Дo центpа гoродa на машине 50-55 минут.

О доме:

Панельный дом с железобетонными перекрытиями. Дом введен в эксплуатацию в 2018 году.

О квартире:
Квартира очень светлая и уютная.

Общая 36,3м2.
Кухня- 9,2м2.
Комнаты- 9,4м2. и 8,8м2.

В квартире выполнен качественный ремонт.

Вся мебель и встроенная техника отстается для комфортного проживания.

 

О документах: 1 собственник, ДКП.
Материнский капитал не использовался. Без обременений.
Свободная продажа.
Готовы максимально быстро выйти на сделку.",,36.3,5.9,162.5
https://vidnoye.cian.ru/sale/flat/310323534/,https://images.cdn-cian.ru/images/2331061058-4.jpg,ЖК «Живописный»,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Живописный ЖК, 3",Транспортом,12310240.0,185395.0,2.0,4.0,4.0,66.4,"Продаётся 2-комнатная квартира в сданном доме (Корпус 3), срок сдачи: IV-кв. 2023, общей площадью 66.4 кв.м., на 4 этаже. Для ценителей природы и красоты всего в 2 км от МКАД в удивительно тихом и очаровательном месте расположился новый проект комфорт-класса ""Живописный"". Жилой комплекс представляет собой превосходное единство дизайна, функциональности и удобства. 
Настоящий природный оазис получил свое благозвучное название за первозданную красоту места, в котором находится. Близость архитектурных и культурных памятников дополняет образ окружающего пространства. 
Гармоничный ансамбль появится на территории 21 га. В комплексе запланирована развитая социальная и торгово-развлекательная инфраструктура. 
ЖК ""Живописный представляет собой комплекс малоэтажных (4 этажа) домов, расположенных на территории 21 га. Жителям будут доступны машино-места в подземном паркинге, объекты социальной инфраструктуры и завораживающие виды. В ближайшей перспективе - расширение местной дорожной сети и запуск новых маршрутов до ж/д станций и станций метро. 
Особую прелесть комплексу придает близость зеленых массивов. В пешей доступности находятся Бутовский лесопарк, загородный клуб ""Завидное"", имение ""Спасское"". Это располагает к приятным прогулкам и спокойному отдыху жителей комплекса. Любителям красивых исторических мест можно прогуляться по усадьбе ""Троицкое на Обитце"" конца XVIII - начала XIX веков.",,66.4,12.3,185.4
https://www.cian.ru/sale/flat/311628287/,https://images.cdn-cian.ru/images/kvartira-moskva-ulica-polyany-2358707507-4.jpg,ЖК «Эталон-Сити»,"Москва, ЮЗАО, р-н Южное Бутово, м. Бульвар Дмитрия Донского, улица Поляны, 5",Транспортом,16500000.0,300000.0,2.0,25.0,31.0,55.0,"Продается светлая и уютная квартира формата 2Е (евродвушка). Квартира чистая, аккуратная, с хорошим ремонтом (делали для себя и качественных материалов).
Просторная кухня-гостиная. Современный кухонный гарнитур с встроенной техникой (варочная панель, духовой шкаф, посудомоечная машина, встроенный холодильник) - все практически новое.
Большой совмещённый санузел. Установлена качественная сантехника.
Современный жилой комплекс 2018 года постройки с подземным паркингом. Есть возможность купить сразу с квартирой хорошее и удобное машино-место. 
Вся развитая инфраструктура рядом с домом. Бутовский лесопарк для прогулок.
Один взрослый собственник. СВОБОДНАЯ ПРОДАЖА!!!",,55.0,16.5,300.0
https://www.cian.ru/sale/flat/312186161/,https://images.cdn-cian.ru/images/kvartira-moskva-bulvar-dmitriya-donskogo-2370638850-4.jpg,,"Москва, ЮЗАО, р-н Северное Бутово, м. Бульвар Дмитрия Донского, бульвар Дмитрия Донского, 16",Пешком,16000000.0,276339.0,2.0,7.0,15.0,57.9,"Продается 2-х комнатная квартира!

Находится по адресу: Москва, бульвар Дмитрия Донского дом 16, на 7м этаже/15ти этажного, панельного дома. Общая площадь (без учета лоджии): 57.9 кв. м./кухня: 10.8/жилая: 30.9; Квартира с хорошим ремонтом, в светлых тонах; Укомплектована всем необходимым для жизни; Сантехника и электрика в отличном состоянии и прослужит многие годы; Вся инфраструктура и общественный транспорт в шаговой доступности; Всегда есть где припарковать автомобиль. Один взрослый собственник, свободная продажа, без обременений, в собственности более 10-ти лет. Звоните! Отвечу на ваши вопросы и организую показ.",,57.9,16.0,276.3
https://chekhov.cian.ru/sale/flat/308454649/,https://images.cdn-cian.ru/images/2292978832-4.jpg,,"Московская область, Чехов, м. Бульвар Дмитрия Донского, улица Маркова, 13",Транспортом,4700000.0,106095.0,2.0,4.0,5.0,44.3,"Арт. 75471538 Продается уютная 2-комнатная квартира с ремонтом в городе Чехов на Улице Маркова, д.13. Площадь квартиры 44,3кв.м., расположена на 4 этаже 5-ти этажного дома. 

Квартира полностью готова как к проживанию, так и для сдачи в аренду.
Новым владельцам остается вся необходимая мебель и современная техника: стиральная машина, газовая плита, телевизор, чайник, 2 новых дивана, комод, кухня и т.д.   
Санузел совмещенный, с новым ремонтом и современной сантехникой. 

Район обустроенный: в пешей доступности школы, детские сады, магазины, автобусная остановка. До ЖД станции ""Чехов"" 20 минут общественным транспортом, 5 минут до ТЦ ""Карнавал"". До ближайшей станции метро Аннино можно доехать от Карнавала за 50 минут общественным транспортом, который подается каждые 20 минут. 

Квартира готова к сделке.
Для покупателей помощь в одобрении ипотеки и проведении сделки - юридическая безопасность гарантирована. 

Оперативный показ. Ключи на руках.",,44.3,4.7,106.1
https://www.cian.ru/sale/flat/307061501/,https://images.cdn-cian.ru/images/kvartira-moskva-koktebelskaya-ulica-2262529268-4.jpg,,"Москва, ЮЗАО, р-н Северное Бутово, м. Бульвар Дмитрия Донского, Коктебельская улица, 4К2",Пешком,14700000.0,262970.0,2.0,9.0,17.0,55.9,"Окна на две стороны во двор, угловая. Дом П-44, 1990 г.п. Общая площадь 55,9, жилая 31,8, 1 лоджия. Комнаты изолированные 17, 8 + 14, кухня 10,1. Электроплита, 2 лифта грузовой и пассажирский. Пешком от метро 8 мин., в 5 мин. пешком от дома все магазины, поликлиника, школы, детские сады. Свободная парковка, всегда можно найти место. 1 собственник по приватизации, без отказов от приватизации, без обременений, квартира  всегда в одной семье, первичная продажа. Альтернатива. Собственник. Посредник не нужен. На звонки отвечаю не всегда сразу , можете оставить сообщение - перезвоню.",,55.9,14.7,263.0
https://vidnoye.cian.ru/sale/flat/311810717/,https://images.cdn-cian.ru/images/kvartira-drozhzhino-yuzhnaya-ulica-2362310311-4.jpg,ЖК «Бутово парк 2»,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Дрожжино пгт, улица Южная, 7",Транспортом,9595000.0,178346.0,2.0,9.0,15.0,53.8,"Продается 2к уютная светлая  квартира с большой кухней- гостиной -19,6кв.м ( Евро-трехкомнатная). Общая площадь квартиры- 53,8 кв. м. Окна  выходят на сторону  Щербинки; живописный, панорамный вид из окна. Придомовая  территория ( двор) закрытая,  что обеспечивает дополнительную безопасность. Подъезды большие, светлые, современные, с видеонаблюдением подъезда и на этажах.  Свободная продажа, 1 собственник, никто не прописан, покупали  у застройщика, без обременений.  Готовность к быстрому выходу на сделку.  Благоустроенный уютный район, рядом есть все необходимое для проживания:  школы, детские сады, поликлиники, кафе , магазины , фитнес-клуб и т.д. также рядом Лесопарковая зона для прогулок, живописные места. До метро Бульвар Дмитрия Донского 15-20 минут на маршрутном такси или автобусе . Также возможен обмен на 3х комнатную квартиру с кухней от 10 кв.м. и общей площадью от 58 кв.м. с доплатой . Агентов просьба не беспокоить.",,53.8,9.6,178.3
https://www.cian.ru/sale/flat/299544167/,https://images.cdn-cian.ru/images/2317450427-4.jpg,ЖК «Гринада»,"Москва, ЮЗАО, р-н Северное Бутово, м. Бульвар Дмитрия Донского, Феодосийская улица, 7к3",Пешком,21500000.0,358333.0,2.0,5.0,12.0,60.0,"Код объекта: 1034633.
 Срочно. Быстрый выход на сделку.

ЖК ""Гринада"" граничит с лесопарковой полосой, присуща некая камерность, создающая эффект проживания загородом.

Стильный, дорогой ремонт.
Квартира 60м2 формат 3Е (евро-трех комнатная):
-18 м2 просторная кухня-гостиная с панорамными окнами в пол, здесь же предусмотрен кабинет; 
-12.3 м2 детская комната;
-19 м2 мастер спальная  с гардеробной  и ванной комнатой;
-две ванных комнаты в квартире;
-гардеробная при входе добавляет эргономичность;
-система вентиляции и кондиционирования;
 

ИНФРАСТРУКТУРА РЕШАЕТ ВСЕ НЕОБХОДИМЫЕ ДЛЯ ЖИЗНИ И РАБОТЫ ЗАДАЧИ :
-спортивные центры
-торговые центры
-детские сады
-образовательные школы
-магазины, поликлиники, салоны красоты, фитнес-центры, медицинский центр и т.д.
-две станции метро: Старокачаловская -пешком 12 минут, Бульвар Дмитрия Донского - пешком 14 минут, и станция МЦД2 Бутово- 25 минут. 

БЛАГОУСТРОЙСТВО ТЕРРИТОРИИ :
-территория двора озеленена
-внутреннее декоративное освещение
-подходит для перемещения маломобильной категории граждан, детских колясок
-спортивные площадки
-детская площадка
-тихая зона

БЕЗОПАСНОСТЬ:
-территория комплекса находится под охраной ЧОП
-круглосуточное видеонаблюдение 
-парковка на территории ЖК

Свободная продажа.
Полная цена в договоре.",,60.0,21.5,358.3
https://vidnoye.cian.ru/sale/flat/310533589/,https://images.cdn-cian.ru/images/kvartira-drozhzhino-novoe-shosse-2335220716-4.jpg,,"Московская область, м. Бульвар Дмитрия Донского, Ленинский городской округ, Дрожжино рп, шоссе Новое, 2к3",Транспортом,10500000.0,156483.0,2.0,7.0,25.0,67.1,"Просторная двушка + гардеробная (3я комната). ДКП от застройщика (без маткапиталов и военных ипотек). С чистейшими документами, в отличии от подавляющего большинства других предложений (без маткапитала, без военной ипотеке, НЕ наследство, собственник не в разводе, дкп от застройщика) - т.е. отсутствие юридических рисков! 
Без каких либо долгов и обременений. Низкий этаж - гарантия тепла в квартире, без завоздушиваний, как на высоких этажах в этих домах и можно ходить пешком, иногда. 
Собственник гр. РФ. 
Квартире 1 год. Все в идеальном состоянии как в момент покупки. 2 комнаты + большая чистая гардеробная которую можно превратить в 3-ю комнату, просторный коридор, 2 санузла. Распологается в торце коридора! Моющиеся белые обои, под покраску, натяжные потолки. Полы ламинат. Остаётся Новая Кухня. Тихо именно в этой локации, очень тепло зимой (закрываем термостаты). 3 грузовых лифта. Домофоны на входе и на этаже, закрытый чистый тамбур. Полная инфраструктура в 5 минутах. Детский сад в 50 м, + 3 школы. 25 мин пешком до МЦД Бутово или Щербинка. Удобный выезд на Варшавское и Симферопольское. Район чистый, зелёный, без ""грязных"" промзон. В 2025 начнется строительство Линии Рельсового Транспорта  (Мск-Бутово-Щербинка-Видное).",,67.1,10.5,156.5
https://www.cian.ru/sale/flat/308952282/,https://images.cdn-cian.ru/images/kvartira-moskva-varshavskoe-shosse-2318347156-4.jpg,ЖК «Лесопарковый»,"Москва, ЮАО, р-н Чертаново Южное, м. Бульвар Дмитрия Донского, Варшавское шоссе, 168",Транспортом,10860000.0,271500.0,2.0,2.0,23.0,40.0,"Продажа апартаментов от 19 до 44 м2 в жилом комплексе бизнес-класса Лесопарковый. 
2 минуты ходьбы от метро Лесопарковая.
В районе  большое количество высших учебных заведений. 
Бутовская линия метро. 

Апартаменты реализуются в состоянии White box. По желанию покупателей возможно выполнить дизайнерскую отделку и меблировку в сопровождении профессионального строителя и дизайнера.
Окна выходят во внутренний благоустроенный двор. 

Собственность, комплекс заселен. 

Жилой квартал Лесопарковый расположен на территории 5 га.  В отделке фасадов использованы современные материалы, которые прекрасно сочетаются  с  окружающим природным ландшафтом Битцевского лесопарка. Фасад отделан  клинкерной плиткой с вкраплениями стемалита и декоративными  панелями. 

Дом оборудованы лифтами Kone высококачественной  инженерией.
В дизайнерских входных группах размещена стойка ресепшн и лаунж-зона, предусмотрены комнаты для хранения колясок, велосипедов и зимнего снаряжения.

Охраняемый двор представляет собой парк с аллеями,  беседками и площадками для йоги, зелёными холмами и альпийскими лугами. На территории реализован проект комплексного освещения и архитектурной подсветки фасадов.

В комплексе развитая  инфраструктура: кофейни, кафе, магазины, пункты выдачи товаров Ozon и Wildberries, салоны красоты и барбершопы, банк, аптеки и клиники, собственные школа и детский сад.

Подземный паркинг, есть возможность аренды м/м.

Комплекс граничит с Битцевским лесопарком и имеет отличную транспортную доступность: прямой доступ на МКАД обеспечивает удобный маршрут в любой район Москвы и пригорода, в непосредственной близости проходит Варшавское шоссе и метро Лесопарковая.",,40.0,10.9,271.5
